1160	19	0.042
1160	22	0.148
1160	23	0.227
1160	24	0.289
1160	28	0.019
1160	29	0.033
1161	6	0.318
1161	11	0.011
1161	13	0.556
1161	16	0.020
1161	23	0.030
1161	27	0.046
1161	28	0.018
1162	4	0.304
1162	7	0.141
1162	13	0.150
1162	23	0.361
1162	26	0.039
1163	0	0.030
1163	6	0.455
1163	11	0.194
1163	19	0.038
1163	24	0.258
1163	25	0.023
1164	0	0.045
1164	9	0.073
1164	25	0.878
1165	12	0.047
1165	17	0.078
1165	27	0.873
1166	2	0.099
1166	19	0.116
1166	21	0.031
1166	22	0.010
1166	25	0.741
1167	0	0.084
1167	11	0.054
1167	19	0.027
1167	20	0.115
1167	22	0.071
1167	24	0.646
1168	2	0.367
1168	19	0.150
1168	24	0.379
1168	25	0.102
1169	2	0.229
1169	5	0.591
1169	18	0.018
1169	19	0.052
1169	22	0.088
1169	27	0.020
1170	6	0.126
1170	7	0.097
1170	14	0.182
1170	18	0.089
1170	21	0.185
1170	23	0.043
1170	26	0.153
1170	27	0.122
1171	1	0.077
1171	2	0.128
1171	11	0.165
1171	21	0.623
1172	2	0.069
1172	4	0.261
1172	14	0.018
1172	23	0.243
1172	24	0.223
1172	25	0.018
1172	27	0.166
1173	2	0.551
1173	7	0.036
1173	19	0.046
1173	22	0.324
1173	24	0.042
1174	3	0.109
1174	6	0.176
1174	11	0.143
1174	17	0.056
1174	24	0.469
1174	26	0.043
1175	1	0.069
1175	10	0.521
1175	21	0.043
1175	24	0.316
1175	27	0.048
1176	2	0.243
1176	4	0.030
1176	11	0.092
1176	21	0.470
1176	24	0.085
1176	27	0.031
1176	28	0.048
1177	5	0.437
1177	9	0.014
1177	10	0.152
1177	14	0.113
1177	26	0.035
1177	29	0.244
1178	6	0.182
1178	9	0.007
1178	10	0.203
1178	12	0.068
1178	19	0.007
1178	26	0.200
1178	28	0.058
1178	29	0.273
1179	6	0.052
1179	9	0.095
1179	10	0.031
1179	12	0.058
1179	21	0.140
1179	25	0.568
1179	28	0.053
1180	1	0.165
1180	2	0.040
1180	9	0.019
1180	21	0.773
1181	2	0.499
1181	9	0.094
1181	10	0.012
1181	21	0.234
1181	25	0.158
1182	3	0.349
1182	4	0.008
1182	6	0.215
1182	13	0.069
1182	23	0.013
1182	24	0.315
1182	28	0.029
1183	0	0.263
1183	4	0.365
1183	6	0.045
1183	10	0.065
1183	12	0.127
1183	13	0.051
1183	14	0.022
1183	17	0.059
1184	1	0.066
1184	2	0.114
1184	3	0.192
1184	6	0.019
1184	17	0.031
1184	24	0.404
1184	25	0.171
1185	4	0.797
1185	28	0.192
1186	4	0.099
1186	7	0.220
1186	12	0.014
1186	13	0.102
1186	16	0.113
1186	22	0.211
1186	26	0.211
1186	29	0.029
1187	2	0.238
1187	3	0.234
1187	4	0.170
1187	13	0.078
1187	21	0.277
1188	1	0.320
1188	24	0.039
1188	25	0.585
1188	29	0.050
1189	2	0.074
1189	6	0.172
1189	19	0.548
1189	24	0.204
1190	3	0.042
1190	6	0.396
1190	7	0.041
1190	21	0.350
1190	25	0.069
1190	26	0.101
1191	0	0.072
1191	2	0.124
1191	22	0.624
1191	24	0.175
1192	6	0.559
1192	27	0.438
1193	6	0.550
1193	27	0.448
1194	2	0.021
1194	4	0.046
1194	14	0.072
1194	19	0.327
1194	23	0.323
1194	24	0.026
1194	29	0.181
1195	7	0.306
1195	18	0.026
1195	22	0.306
1195	24	0.358
1196	0	0.043
1196	4	0.113
1196	5	0.005
1196	12	0.326
1196	13	0.246
1196	14	0.198
1196	27	0.067
1197	0	0.073
1197	4	0.071
1197	12	0.325
1197	13	0.275
1197	14	0.135
1197	22	0.027
1197	27	0.091
1198	2	0.146
1198	5	0.008
1198	8	0.494
1198	10	0.085
1198	28	0.264
1199	4	0.168
1199	13	0.632
1199	14	0.022
1199	22	0.173
1200	12	0.135
1200	14	0.862
1201	6	0.524
1201	11	0.472
1202	4	0.072
1202	12	0.100
1202	13	0.234
1202	18	0.211
1202	27	0.381
1203	2	0.430
1203	4	0.203
1203	7	0.019
1203	14	0.190
1203	25	0.088
1203	26	0.067
1204	8	0.177
1204	10	0.168
1204	12	0.158
1204	19	0.265
1204	21	0.163
1204	28	0.065
1205	7	0.330
1205	28	0.663
1206	1	0.048
1206	9	0.007
1206	12	0.019
1206	20	0.018
1206	24	0.049
1206	25	0.857
1207	6	0.280
1207	9	0.253
1207	12	0.087
1207	19	0.198
1207	21	0.034
1207	24	0.142
1208	18	0.098
1208	20	0.221
1208	21	0.293
1208	24	0.166
1208	28	0.219
1209	1	0.065
1209	2	0.060
1209	7	0.106
1209	18	0.183
1209	22	0.229
1209	24	0.091
1209	25	0.262
1210	0	0.122
1210	7	0.828
1210	23	0.048
1211	8	0.686
1211	21	0.193
1211	24	0.116
1212	0	0.208
1212	2	0.033
1212	4	0.008
1212	5	0.029
1212	6	0.136
1212	11	0.201
1212	14	0.100
1212	18	0.137
1212	21	0.034
1212	24	0.080
1212	25	0.033
1213	11	0.504
1213	14	0.057
1213	20	0.035
1213	23	0.349
1213	29	0.053
1214	24	0.369
1214	27	0.623
1215	2	0.196
1215	8	0.022
1215	9	0.141
1215	12	0.053
1215	21	0.115
1215	23	0.410
1215	27	0.061
1216	2	0.197
1216	25	0.801
1217	0	0.014
1217	7	0.013
1217	8	0.173
1217	9	0.160
1217	10	0.162
1217	17	0.082
1217	21	0.032
1217	22	0.059
1217	24	0.133
1217	25	0.007
1217	28	0.102
1217	29	0.060
1218	1	0.027
1218	10	0.031
1218	12	0.057
1218	26	0.139
1218	27	0.744
1219	2	0.174
1219	6	0.254
1219	18	0.294
1219	21	0.237
1219	22	0.023
1219	25	0.016
1220	1	0.039
1220	7	0.014
1220	18	0.216
1220	21	0.104
1220	22	0.359
1220	24	0.265
1221	0	0.026
1221	9	0.546
1221	22	0.360
1221	23	0.065
1222	19	0.437
1222	21	0.235
1222	24	0.321
1223	2	0.104
1223	6	0.016
1223	12	0.017
1223	14	0.301
1223	19	0.026
1223	24	0.318
1223	25	0.216
1224	1	0.007
1224	2	0.319
1224	8	0.338
1224	19	0.030
1224	21	0.302
1225	2	0.462
1225	17	0.289
1225	20	0.096
1225	21	0.127
1225	24	0.024
1226	8	0.215
1226	9	0.481
1226	21	0.298
1227	0	0.021
1227	7	0.283
1227	8	0.102
1227	24	0.582
1228	2	0.439
1228	18	0.010
1228	19	0.174
1228	21	0.359
1228	24	0.010
1228	28	0.006
1229	1	0.007
1229	2	0.083
1229	9	0.673
1229	21	0.236
1230	1	0.078
1230	9	0.010
1230	12	0.119
1230	15	0.039
1230	25	0.744
1231	2	0.180
1231	7	0.121
1231	17	0.042
1231	18	0.015
1231	22	0.074
1231	25	0.566
1232	2	0.054
1232	6	0.818
1232	7	0.080
1232	12	0.045
1233	0	0.019
1233	2	0.106
1233	6	0.010
1233	8	0.014
1233	11	0.013
1233	12	0.064
1233	14	0.009
1233	16	0.009
1233	17	0.215
1233	21	0.012
1233	25	0.526
1234	0	0.117
1234	2	0.006
1234	22	0.242
1234	25	0.633
1235	1	0.122
1235	2	0.143
1235	4	0.008
1235	5	0.071
1235	6	0.268
1235	17	0.029
1235	22	0.106
1235	25	0.093
1235	28	0.155
1236	6	0.266
1236	9	0.204
1236	12	0.151
1236	23	0.059
1236	27	0.314
1237	4	0.169
1237	6	0.088
1237	13	0.053
1237	19	0.246
1237	23	0.404
1237	26	0.038
1238	0	0.164
1238	2	0.015
1238	4	0.074
1238	6	0.186
1238	7	0.015
1238	11	0.031
1238	12	0.031
1238	21	0.050
1238	24	0.289
1238	25	0.144
1239	8	0.201
1239	19	0.539
1239	24	0.210
1239	28	0.045
1240	4	0.008
1240	8	0.702
1240	19	0.103
1240	21	0.121
1240	26	0.062
1241	1	0.224
1241	3	0.436
1241	21	0.032
1241	24	0.012
1241	25	0.293
1242	10	0.187
1242	21	0.134
1242	22	0.091
1242	23	0.365
1242	24	0.218
1243	2	0.315
1243	4	0.049
1243	23	0.120
1243	24	0.204
1243	25	0.176
1243	27	0.133
1244	2	0.430
1244	9	0.222
1244	16	0.028
1244	21	0.145
1244	25	0.172
1245	7	0.412
1245	11	0.367
1245	13	0.006
1245	18	0.035
1245	22	0.010
1245	24	0.136
1245	27	0.031
1246	2	0.197
1246	14	0.458
1246	22	0.275
1246	25	0.054
1246	27	0.015
1247	2	0.035
1247	13	0.011
1247	23	0.314
1247	28	0.639
1248	1	0.102
1248	2	0.123
1248	7	0.277
1248	18	0.080
1248	22	0.141
1248	25	0.145
1248	27	0.131
1249	7	0.844
1249	11	0.123
1249	25	0.028
1250	8	0.471
1250	21	0.525
1251	7	0.029
1251	18	0.155
1251	21	0.631
1251	22	0.067
1251	24	0.093
1251	29	0.023
1252	5	0.029
1252	8	0.532
1252	10	0.186
1252	17	0.064
1252	22	0.187
1253	2	0.145
1253	7	0.127
1253	8	0.176
1253	14	0.135
1253	23	0.111
1253	24	0.300
1254	8	0.286
1254	11	0.039
1254	14	0.141
1254	19	0.347
1254	24	0.118
1254	25	0.065
1255	2	0.134
1255	9	0.095
1255	15	0.018
1255	22	0.639
1255	24	0.037
1255	25	0.074
1256	1	0.224
1256	2	0.168
1256	14	0.019
1256	16	0.063
1256	22	0.177
1256	25	0.345
1257	0	0.173
1257	1	0.018
1257	18	0.357
1257	20	0.222
1257	28	0.218
1258	6	0.263
1258	12	0.145
1258	15	0.024
1258	27	0.563
1259	3	0.011
1259	6	0.035
1259	11	0.900
1259	12	0.051
1260	1	0.057
1260	2	0.407
1260	7	0.076
1260	18	0.059
1260	23	0.021
1260	25	0.232
1260	27	0.144
1261	4	0.535
1261	7	0.196
1261	11	0.118
1261	19	0.020
1261	26	0.127
1262	19	0.323
1262	24	0.671
1263	6	0.085
1263	11	0.022
1263	12	0.125
1263	13	0.077
1263	27	0.689
1264	0	0.120
1264	2	0.031
1264	7	0.385
1264	9	0.019
1264	17	0.070
1264	22	0.213
1264	23	0.148
1264	26	0.012
1265	8	0.231
1265	21	0.178
1265	22	0.091
1265	24	0.496
1266	1	0.062
1266	2	0.467
1266	9	0.080
1266	21	0.251
1266	27	0.138
1267	6	0.177
1267	11	0.413
1267	13	0.074
1267	14	0.335
1268	6	0.037
1268	7	0.552
1268	14	0.119
1268	26	0.281
1269	2	0.450
1269	11	0.543
1270	7	0.869
1270	26	0.127
1271	7	0.855
1271	15	0.007
1271	26	0.134
1272	1	0.151
1272	2	0.055
1272	5	0.084
1272	11	0.016
1272	12	0.062
1272	14	0.035
1272	18	0.034
1272	19	0.347
1272	24	0.161
1272	25	0.053
1273	5	0.062
1273	19	0.420
1273	22	0.080
1273	24	0.434
1274	6	0.473
1274	11	0.354
1274	18	0.100
1274	19	0.070
1275	7	0.070
1275	12	0.526
1275	19	0.016
1275	22	0.020
1275	26	0.005
1275	27	0.277
1275	28	0.084
1276	2	0.039
1276	5	0.097
1276	15	0.623
1276	22	0.070
1276	28	0.166
1277	4	0.221
1277	12	0.058
1277	24	0.246
1277	27	0.473
1278	0	0.144
1278	15	0.701
1278	22	0.054
1278	28	0.091
1279	6	0.153
1279	12	0.110
1279	21	0.041
1279	23	0.087
1279	24	0.549
1279	27	0.055
1280	1	0.254
1280	7	0.075
1280	9	0.060
1280	21	0.206
1280	25	0.131
1280	27	0.269
1281	8	0.291
1281	12	0.042
1281	13	0.025
1281	19	0.092
1281	21	0.393
1281	24	0.151
1282	5	0.349
1282	18	0.139
1282	19	0.131
1282	21	0.006
1282	24	0.367
1283	2	0.153
1283	6	0.496
1283	11	0.072
1283	13	0.064
1283	24	0.105
1283	25	0.097
1283	28	0.011
1284	2	0.230
1284	15	0.326
1284	21	0.441
1285	12	0.766
1285	19	0.232
1286	9	0.136
1286	12	0.019
1286	21	0.306
1286	22	0.076
1286	24	0.097
1286	27	0.137
1286	28	0.227
1287	1	0.046
1287	2	0.140
1287	23	0.031
1287	27	0.781
1288	6	0.668
1288	11	0.274
1288	28	0.054
1289	2	0.170
1289	7	0.074
1289	8	0.089
1289	11	0.075
1289	12	0.064
1289	18	0.083
1289	21	0.062
1289	22	0.148
1289	26	0.216
1289	29	0.015
1290	6	0.439
1290	11	0.511
1290	13	0.046
1291	2	0.914
1291	21	0.084
1292	0	0.030
1292	2	0.022
1292	4	0.042
1292	8	0.156
1292	9	0.038
1292	12	0.014
1292	18	0.034
1292	20	0.033
1292	21	0.426
1292	22	0.148
1292	24	0.055
1293	1	0.025
1293	2	0.392
1293	18	0.122
1293	22	0.025
1293	24	0.433
1294	2	0.255
1294	18	0.237
1294	19	0.120
1294	24	0.100
1294	25	0.286
1295	1	0.020
1295	2	0.036
1295	11	0.084
1295	14	0.388
1295	19	0.031
1295	20	0.032
1295	27	0.405
1296	8	0.076
1296	19	0.184
1296	21	0.257
1296	22	0.288
1296	24	0.191
1297	2	0.314
1297	7	0.249
1297	10	0.054
1297	11	0.014
1297	20	0.240
1297	26	0.076
1297	28	0.045
1298	2	0.073
1298	8	0.015
1298	10	0.058
1298	20	0.794
1298	26	0.054
1299	0	0.017
1299	12	0.224
1299	23	0.073
1299	25	0.320
1299	27	0.364
1300	12	0.119
1300	16	0.057
1300	18	0.352
1300	27	0.467
1301	6	0.108
1301	11	0.056
1301	17	0.050
1301	24	0.468
1301	25	0.316
1302	6	0.158
1302	20	0.078
1302	21	0.557
1302	22	0.018
1302	24	0.185
1303	11	0.148
1303	24	0.795
1303	29	0.053
1304	6	0.124
1304	7	0.061
1304	12	0.715
1304	18	0.047
1304	19	0.029
1304	28	0.022
1305	2	0.236
1305	15	0.323
1305	21	0.439
1306	9	0.052
1306	21	0.071
1306	22	0.760
1306	25	0.102
1306	28	0.014
1307	1	0.120
1307	9	0.160
1307	16	0.094
1307	21	0.144
1307	24	0.153
1307	25	0.325
1308	2	0.205
1308	10	0.008
1308	11	0.071
1308	12	0.023
1308	19	0.041
1308	21	0.622
1308	25	0.028
1309	0	0.265
1309	9	0.164
1309	17	0.267
1309	22	0.198
1309	28	0.098
1310	7	0.739
1310	14	0.082
1310	26	0.072
1310	28	0.104
1311	6	0.082
1311	23	0.795
1311	24	0.083
1311	29	0.034
1312	7	0.539
1312	19	0.118
1312	26	0.339
1313	4	0.137
1313	10	0.192
1313	12	0.153
1313	21	0.151
1313	28	0.363
1314	8	0.136
1314	10	0.606
1314	22	0.017
1314	23	0.178
1314	28	0.059
1315	7	0.038
1315	13	0.065
1315	16	0.842
1315	26	0.053
1316	12	0.051
1316	21	0.025
1316	22	0.243
1316	24	0.361
1316	28	0.316
1317	2	0.071
1317	14	0.485
1317	18	0.149
1317	21	0.138
1317	24	0.156
1318	11	0.115
1318	12	0.028
1318	24	0.829
1318	29	0.022
1319	24	0.798
1319	25	0.196
1320	0	0.036
1320	2	0.265
1320	6	0.015
1320	24	0.242
1320	25	0.440
1321	2	0.042
1321	4	0.399
1321	8	0.196
1321	12	0.191
1321	13	0.125
1321	24	0.045
1322	8	0.090
1322	9	0.530
1322	12	0.057
1322	24	0.243
1322	28	0.076
1323	5	0.335
1323	9	0.225
1323	19	0.055
1323	22	0.287
1323	28	0.090
1324	9	0.552
1324	11	0.173
1324	24	0.264
1325	0	0.960
1325	13	0.005
1325	16	0.033
1326	1	0.288
1326	2	0.493
1326	8	0.030
1326	9	0.185
1327	11	0.326
1327	12	0.150
1327	14	0.127
1327	21	0.161
1327	29	0.231
1328	8	0.113
1328	9	0.617
1328	12	0.028
1328	14	0.113
1328	17	0.110
1328	21	0.015
1329	2	0.287
1329	8	0.009
1329	22	0.111
1329	24	0.454
1329	25	0.136
1330	21	0.247
1330	22	0.750
1331	1	0.026
1331	2	0.412
1331	5	0.016
1331	9	0.458
1331	22	0.016
1331	28	0.069
1332	1	0.365
1332	2	0.042
1332	21	0.031
1332	24	0.336
1332	25	0.222
1333	1	0.054
1333	2	0.174
1333	16	0.021
1333	18	0.131
1333	19	0.175
1333	23	0.125
1333	25	0.317
1334	2	0.355
1334	9	0.047
1334	11	0.062
1334	17	0.032
1334	19	0.024
1334	21	0.477
1335	9	0.036
1335	21	0.741
1335	24	0.197
1335	27	0.024
1336	2	0.367
1336	8	0.060
1336	9	0.094
1336	15	0.406
1336	21	0.070
1337	12	0.517
1337	20	0.052
1337	27	0.301
1337	29	0.126
1338	2	0.076
1338	3	0.082
1338	6	0.382
1338	21	0.362
1338	23	0.060
1338	27	0.035
1339	1	0.212
1339	7	0.059
1339	8	0.306
1339	10	0.067
1339	13	0.042
1339	16	0.060
1339	26	0.250
1340	0	0.010
1340	2	0.323
1340	8	0.164
1340	9	0.108
1340	19	0.120
1340	20	0.006
1340	21	0.250
1340	28	0.016
1341	1	0.359
1341	7	0.013
1341	9	0.107
1341	21	0.279
1341	25	0.239
1342	1	0.010
1342	2	0.209
1342	9	0.305
1342	21	0.473
1343	2	0.562
1343	7	0.252
1343	11	0.013
1343	21	0.026
1343	24	0.143
1344	2	0.546
1344	7	0.224
1344	11	0.019
1344	16	0.031
1344	24	0.176
1345	7	0.041
1345	16	0.229
1345	17	0.133
1345	18	0.047
1345	22	0.406
1345	27	0.134
1346	0	0.017
1346	2	0.539
1346	20	0.036
1346	21	0.029
1346	24	0.326
1346	27	0.051
1347	0	0.075
1347	4	0.118
1347	12	0.009
1347	18	0.126
1347	20	0.312
1347	24	0.094
1347	25	0.012
1347	27	0.251
1348	11	0.090
1348	13	0.124
1348	18	0.271
1348	20	0.109
1348	26	0.121
1348	27	0.032
1348	28	0.247
1349	10	0.397
1349	12	0.051
1349	17	0.091
1349	28	0.458
1350	10	0.332
1350	17	0.023
1350	21	0.305
1350	28	0.229
1350	29	0.107
1351	4	0.095
1351	12	0.076
1351	13	0.314
1351	20	0.154
1351	21	0.112
1351	24	0.244
1352	2	0.161
1352	6	0.359
1352	10	0.036
1352	11	0.279
1352	13	0.023
1352	24	0.121
1352	29	0.018
1353	2	0.153
1353	6	0.495
1353	11	0.072
1353	13	0.064
1353	24	0.105
1353	25	0.097
1353	28	0.012
1354	6	0.077
1354	12	0.063
1354	18	0.192
1354	27	0.665
1355	7	0.686
1355	11	0.133
1355	22	0.175
1356	2	0.083
1356	7	0.056
1356	11	0.020
1356	18	0.756
1356	21	0.013
1356	28	0.069
1357	1	0.013
1357	11	0.125
1357	18	0.639
1357	19	0.025
1357	20	0.058
1357	27	0.138
1358	9	0.123
1358	12	0.056
1358	21	0.506
1358	22	0.145
1358	23	0.010
1358	24	0.155
1359	0	0.065
1359	8	0.349
1359	19	0.528
1359	20	0.055
1360	2	0.260
1360	11	0.219
1360	17	0.008
1360	22	0.107
1360	24	0.393
1360	25	0.011
1361	21	0.996
1362	2	0.335
1362	8	0.077
1362	18	0.411
1362	22	0.076
1362	28	0.096
1363	4	0.405
1363	6	0.479
1363	21	0.038
1363	24	0.067
1363	25	0.009
1364	6	0.049
1364	11	0.352
1364	14	0.115
1364	18	0.144
1364	21	0.225
1364	24	0.113
1365	2	0.106
1365	7	0.121
1365	11	0.686
1365	13	0.082
1366	2	0.292
1366	19	0.137
1366	20	0.049
1366	22	0.093
1366	24	0.351
1366	25	0.076
1367	2	0.067
1367	3	0.022
1367	6	0.150
1367	13	0.061
1367	18	0.185
1367	19	0.012
1367	20	0.207
1367	27	0.295
1368	6	0.010
1368	9	0.183
1368	15	0.017
1368	21	0.282
1368	25	0.264
1368	27	0.015
1368	28	0.226
1369	18	0.088
1369	21	0.052
1369	22	0.638
1369	24	0.218
1370	11	0.037
1370	18	0.139
1370	19	0.459
1370	20	0.326
1370	24	0.035
1371	3	0.035
1371	11	0.063
1371	19	0.376
1371	20	0.384
1371	24	0.126
1371	25	0.014
1372	1	0.224
1372	2	0.034
1372	5	0.026
1372	8	0.045
1372	22	0.319
1372	24	0.239
1372	25	0.111
1373	1	0.014
1373	2	0.161
1373	5	0.039
1373	6	0.759
1373	20	0.024
1374	4	0.074
1374	7	0.152
1374	11	0.586
1374	13	0.039
1374	20	0.028
1374	24	0.116
1375	2	0.128
1375	6	0.073
1375	13	0.016
1375	20	0.315
1375	24	0.465
1376	6	0.680
1376	13	0.120
1376	14	0.049
1376	18	0.006
1376	20	0.096
1376	24	0.048
1377	6	0.051
1377	7	0.012
1377	13	0.030
1377	18	0.031
1377	20	0.075
1377	21	0.221
1377	22	0.366
1377	24	0.211
1378	9	0.041
1378	19	0.126
1378	21	0.728
1378	24	0.062
1378	28	0.040
1379	2	0.161
1379	4	0.062
1379	5	0.020
1379	6	0.261
1379	11	0.433
1379	13	0.024
1379	14	0.009
1379	19	0.007
1379	24	0.021
1380	5	0.080
1380	12	0.037
1380	19	0.871
1381	1	0.470
1381	6	0.021
1381	7	0.051
1381	24	0.148
1381	25	0.307
1382	20	0.328
1382	21	0.665
1383	6	0.538
1383	7	0.086
1383	22	0.049
1383	24	0.181
1383	29	0.143
1384	7	0.534
1384	27	0.344
1384	29	0.111
1385	7	0.769
1385	11	0.209
1385	27	0.017
1386	2	0.097
1386	13	0.215
1386	21	0.127
1386	24	0.050
1386	28	0.508
1387	2	0.061
1387	7	0.029
1387	18	0.183
1387	21	0.624
1387	22	0.103
1388	0	0.042
1388	2	0.119
1388	7	0.286
1388	10	0.170
1388	11	0.019
1388	12	0.015
1388	20	0.199
1388	21	0.009
1388	25	0.090
1388	27	0.019
1388	28	0.029
1389	2	0.059
1389	11	0.040
1389	21	0.740
1389	24	0.157
1390	2	0.373
1390	5	0.061
1390	9	0.087
1390	17	0.061
1390	22	0.060
1390	23	0.215
1390	25	0.141
1391	0	0.107
1391	2	0.111
1391	7	0.453
1391	18	0.037
1391	22	0.286
1392	0	0.164
1392	1	0.132
1392	2	0.334
1392	16	0.039
1392	18	0.076
1392	20	0.076
1392	27	0.147
1392	28	0.032
1393	8	0.077
1393	15	0.344
1393	18	0.214
1393	24	0.338
1394	6	0.157
1394	9	0.662
1394	21	0.175
1395	2	0.657
1395	6	0.257
1395	10	0.023
1395	24	0.011
1395	27	0.050
1396	11	0.998
1397	0	0.035
1397	4	0.036
1397	11	0.100
1397	12	0.049
1397	19	0.293
1397	24	0.046
1397	27	0.429
1397	28	0.005
1398	0	0.094
1398	4	0.109
1398	18	0.128
1398	21	0.195
1398	24	0.092
1398	26	0.080
1398	27	0.300
1399	2	0.574
1399	8	0.267
1399	9	0.063
1399	18	0.010
1399	19	0.025
1399	21	0.060
1400	0	0.020
1400	1	0.030
1400	6	0.214
1400	13	0.576
1400	20	0.074
1400	24	0.084
1401	0	0.138
1401	1	0.170
1401	2	0.200
1401	20	0.305
1401	21	0.108
1401	23	0.055
1401	25	0.022
1402	4	0.108
1402	6	0.085
1402	8	0.066
1402	10	0.617
1402	20	0.021
1402	23	0.096
1403	10	0.547
1403	23	0.378
1403	29	0.071
1404	4	0.211
1404	10	0.665
1404	21	0.053
1404	23	0.056
1404	28	0.012
1405	10	0.157
1405	12	0.823
1405	29	0.020
1406	11	0.152
1406	26	0.257
1406	28	0.182
1406	29	0.403
1407	26	0.247
1407	28	0.309
1407	29	0.437
1408	5	0.093
1408	10	0.200
1408	22	0.252
1408	24	0.097
1408	26	0.054
1408	29	0.296
1409	0	0.076
1409	10	0.638
1409	16	0.089
1409	23	0.194
1410	1	0.047
1410	4	0.202
1410	10	0.469
1410	25	0.092
1410	29	0.184
1411	7	0.119
1411	8	0.061
1411	11	0.138
1411	18	0.242
1411	19	0.184
1411	27	0.170
1411	28	0.080
1412	2	0.262
1412	7	0.150
1412	8	0.006
1412	11	0.432
1412	16	0.113
1412	18	0.009
1412	27	0.025
1413	1	0.189
1413	9	0.102
1413	15	0.008
1413	24	0.307
1413	25	0.376
1413	29	0.014
1414	2	0.088
1414	10	0.063
1414	12	0.013
1414	21	0.716
1414	24	0.118
1415	2	0.357
1415	17	0.237
1415	19	0.282
1415	25	0.122
1416	2	0.041
1416	4	0.355
1416	13	0.117
1416	19	0.338
1416	23	0.073
1416	27	0.073
1417	2	0.454
1417	18	0.026
1417	24	0.516
1418	3	0.689
1418	4	0.307
1419	3	0.555
1419	4	0.299
1419	9	0.125
1419	22	0.017
1420	7	0.998
1421	6	0.331
1421	13	0.093
1421	24	0.570
1422	17	0.679
1422	25	0.319
1423	6	0.461
1423	11	0.309
1423	13	0.046
1423	16	0.070
1423	21	0.044
1423	23	0.067
1424	1	0.404
1424	2	0.186
1424	6	0.339
1424	17	0.012
1424	20	0.020
1424	28	0.032
1425	2	0.066
1425	6	0.154
1425	17	0.055
1425	21	0.092
1425	23	0.157
1425	24	0.031
1425	26	0.226
1425	28	0.128
1425	29	0.088
1426	0	0.163
1426	19	0.725
1426	24	0.103
1427	2	0.211
1427	8	0.276
1427	10	0.048
1427	19	0.121
1427	25	0.341
1428	18	0.307
1428	19	0.688
1429	5	0.099
1429	6	0.457
1429	13	0.405
1429	27	0.037
1430	4	0.056
1430	8	0.253
1430	17	0.155
1430	19	0.312
1430	23	0.219
1431	4	0.086
1431	9	0.145
1431	12	0.069
1431	21	0.268
1431	22	0.189
1431	26	0.019
1431	28	0.221
1432	10	0.340
1432	21	0.191
1432	22	0.231
1432	28	0.233
1433	20	0.089
1433	24	0.065
1433	27	0.784
1433	28	0.046
1434	15	0.242
1434	21	0.287
1434	28	0.463
1435	2	0.021
1435	6	0.140
1435	13	0.112
1435	25	0.702
1435	29	0.022
1436	0	0.040
1436	6	0.348
1436	7	0.321
1436	11	0.233
1436	19	0.056
1437	0	0.037
1437	6	0.349
1437	7	0.325
1437	11	0.231
1437	19	0.056
1438	2	0.059
1438	6	0.010
1438	7	0.024
1438	8	0.303
1438	17	0.151
1438	22	0.126
1438	28	0.325
1439	0	0.061
1439	2	0.148
1439	5	0.131
1439	6	0.043
1439	11	0.213
1439	12	0.083
1439	17	0.023
1439	20	0.150
1439	21	0.063
1439	23	0.080
1440	2	0.096
1440	10	0.045
1440	13	0.707
1440	24	0.150
1441	10	0.107
1441	12	0.106
1441	19	0.017
1441	23	0.006
1441	24	0.065
1441	27	0.697
1442	2	0.031
1442	4	0.383
1442	6	0.087
1442	7	0.072
1442	8	0.015
1442	11	0.172
1442	12	0.048
1442	24	0.141
1442	25	0.050
1443	2	0.040
1443	6	0.686
1443	12	0.034
1443	14	0.007
1443	18	0.105
1443	23	0.097
1443	27	0.029
1444	4	0.621
1444	25	0.374
1445	12	0.250
1445	14	0.008
1445	18	0.134
1445	25	0.102
1445	26	0.065
1445	27	0.262
1445	28	0.174
1446	18	0.290
1446	24	0.701
1447	0	0.320
1447	6	0.125
1447	11	0.025
1447	23	0.145
1447	24	0.381
1448	9	0.182
1448	12	0.342
1448	15	0.037
1448	21	0.123
1448	27	0.277
1448	28	0.036
1449	6	0.158
1449	14	0.069
1449	21	0.563
1449	25	0.073
1449	26	0.035
1449	28	0.102
1450	7	0.357
1450	12	0.238
1450	14	0.396
1451	8	0.269
1451	11	0.117
1451	19	0.440
1451	20	0.037
1451	22	0.119
1451	26	0.016
1452	8	0.360
1452	19	0.514
1452	24	0.124
1453	2	0.011
1453	8	0.503
1453	19	0.316
1453	21	0.111
1453	24	0.057
1454	8	0.064
1454	18	0.423
1454	25	0.015
1454	27	0.495
1455	20	0.857
1455	21	0.140
1456	7	0.118
1456	12	0.338
1456	18	0.249
1456	27	0.290
1457	7	0.182
1457	16	0.100
1457	17	0.088
1457	26	0.224
1457	27	0.402
1458	4	0.008
1458	19	0.117
1458	21	0.368
1458	22	0.245
1458	26	0.076
1458	29	0.176
1459	12	0.912
1459	13	0.051
1459	20	0.005
1459	28	0.009
1459	29	0.022
1460	4	0.119
1460	6	0.062
1460	13	0.419
1460	21	0.132
1460	29	0.265
1461	4	0.284
1461	6	0.037
1461	10	0.022
1461	13	0.239
1461	21	0.068
1461	26	0.041
1461	29	0.309
1462	4	0.262
1462	13	0.491
1462	22	0.073
1462	29	0.168
