15:20:36,775 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 107 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002951>
15:20:36,776 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 108 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002953>
15:20:36,777 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 109 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002971>
15:20:36,778 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 110 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003190>
15:20:36,778 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 111 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003197>
15:20:36,778 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 112 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003212>
15:20:36,778 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 113 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003219>
15:20:36,779 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 114 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003400>
15:20:36,793 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 116 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002953>
15:20:36,796 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 122 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010111>
15:20:36,796 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 124 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002952>
15:20:36,797 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 125 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002955>
15:20:36,798 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 126 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002959>
15:20:36,798 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 127 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10010146>
15:20:36,799 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 128 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10010819>
15:20:36,799 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 129 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10010820>
15:20:36,800 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 131 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002955>
15:20:36,802 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 137 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002953>
15:20:36,803 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 139 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002956>
15:20:36,808 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 145 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010146>
15:20:36,810 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 147 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002958>
15:20:36,813 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 163 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010820>
15:20:36,814 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 165 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002959>
15:20:36,819 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 183 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002953>
15:20:36,820 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 185 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002971>
15:20:36,821 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 188 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010031>
15:20:36,821 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 189 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010138>
15:20:36,822 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 191 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002952>
15:20:36,822 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 192 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003450>
15:20:36,823 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 193 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003451>
15:20:36,823 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 195 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002974>
15:20:36,842 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 210 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003450>
15:20:36,843 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 212 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002975>
15:20:36,844 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 217 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003451>
15:20:36,852 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 218 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10010031>
15:20:36,857 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 220 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002976>
15:20:36,858 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 223 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002979>
15:20:36,861 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 225 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003451>
15:20:36,861 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 227 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002978>
15:20:36,862 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 229 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003457>
15:20:36,862 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 230 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10003574>
15:20:36,862 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 231 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10011739>
15:20:36,864 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 234 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002979>
15:20:36,864 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 235 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002986>
15:20:36,864 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 236 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002991>
15:20:36,865 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 237 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10002997>
15:20:36,866 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 238 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003001>
15:20:36,866 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 239 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003006>
15:20:36,866 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 240 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003014>
15:20:36,866 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 241 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003018>
15:20:36,867 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 242 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003022>
15:20:36,867 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 243 column 42): {W130} Base URI is "", relative URIs left as relative.: <#10003029>
15:20:36,867 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 245 column 51): {W130} Base URI is "", relative URIs left as relative.: <#10002979>
15:20:36,868 WARN  [RDFDefaultErrorHandler] file:///Users/steph/Google%20Drive/MIDS/Capstone/JobFictionLocal/job-fiction/analyze/Keyword%20Extraction/(line 249 column 41): {W130} Base URI is "", relative URIs left as relative.: <#10002976>
